Date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA
2016-09-02,24.680265426635742,51.416587829589844,39.54471206665039,38.62200164794922,125.6324234008789,1.537628412246704,13.185333251953125
2016-09-06,24.67340087890625,51.36311340332031,40.09803009033203,39.44350051879883,128.83009338378906,1.5521366596221924,13.522000312805176
2016-09-07,24.82459831237793,51.407676696777344,40.0965461730957,39.2239990234375,130.1409454345703,1.5292681455612183,13.447333335876465
2016-09-08,24.173969268798828,51.2026252746582,39.840972900390625,39.202999114990234,129.36631774902344,1.5403332710266113,13.157333374023438
2016-09-09,23.626434326171875,50.11491775512695,39.12835693359375,38.00699996948242,126.21833038330078,1.4636121988296509,12.964667320251465
2016-09-12,24.155643463134766,50.86383056640625,39.6414794921875,38.574501037597656,127.79729461669922,1.4938578605651855,13.220000267028809
2016-09-13,24.73067283630371,50.400211334228516,39.140262603759766,38.050498962402344,126.32756805419922,1.4722182750701904,13.069999694824219
2016-09-14,25.60580825805664,50.15949249267578,39.22661209106445,38.054500579833984,126.88368225097656,1.4852514266967773,13.093999862670898
2016-09-15,26.476364135742188,50.9886360168457,39.76107406616211,38.484500885009766,127.45965576171875,1.5415631532669067,13.361332893371582
2016-09-16,26.327451705932617,51.04214096069336,39.59929656982422,38.92599868774414,128.17465209960938,1.5452513694763184,13.69333267211914
2016-09-19,26.02046775817871,50.7568473815918,39.47126770019531,38.755001068115234,127.75757598876953,1.5656614303588867,13.755999565124512
2016-09-20,26.018178939819336,50.649845123291016,39.68912124633789,39.01100158691406,127.74763488769531,1.5513989925384521,13.642666816711426
2016-09-21,26.013595581054688,51.496829986572266,39.949649810791016,39.48699951171875,129.03863525390625,1.5949233770370483,13.6813325881958
2016-09-22,26.25872230529785,51.550331115722656,40.49155807495117,40.23500061035156,129.17764282226562,1.598858118057251,13.76200008392334
2016-09-23,25.821157455444336,51.2026252746582,40.44242477416992,40.287498474121094,127.0723648071289,1.5971370935440063,13.829999923706055
2016-09-26,25.860103607177734,50.73008728027344,39.83154296875,39.95800018310547,126.42686462402344,1.5821367502212524,13.932666778564453
2016-09-27,25.90821075439453,51.66623306274414,40.232513427734375,40.80550003051758,127.79729461669922,1.6362353563308716,13.720666885375977
2016-09-28,26.1052303314209,51.737548828125,40.19926834106445,41.43600082397461,128.3335418701172,1.642136812210083,13.751333236694336
2016-09-29,25.69974136352539,51.175872802734375,39.83104705810547,41.45249938964844,127.20146179199219,1.6573832035064697,13.380000114440918
2016-09-30,25.899051666259766,51.354183197021484,39.901512145996094,41.865501403808594,127.38021850585938,1.6849240064620972,13.60200023651123
2016-10-03,25.777626037597656,51.19369125366211,39.71889877319336,41.83700180053711,127.87673950195312,1.6832027435302734,14.24666690826416
2016-10-04,25.887590408325195,51.03322982788086,39.8384895324707,41.701499938964844,127.30075073242188,1.6795141696929932,14.093999862670898
2016-10-05,25.899051666259766,51.38984680175781,39.76107406616211,42.21799850463867,127.5788345336914,1.677793025970459,13.897333145141602
2016-10-06,26.091493606567383,51.479007720947266,39.85288619995117,42.08300018310547,127.84695434570312,1.6559076309204102,13.399999618530273
2016-10-07,26.130430221557617,51.53249740600586,39.73527145385742,41.971500396728516,128.09523010253906,1.6438583135604858,13.107333183288574
2016-10-10,26.58633041381836,51.74648666381836,40.40322494506836,42.08549880981445,129.3365478515625,1.65000581741333,13.396666526794434
2016-10-11,26.643604278564453,50.9886360168457,40.17494583129883,41.54999923706055,127.9859619140625,1.6261531114578247,13.34000015258789
2016-10-12,26.88186264038086,50.917320251464844,40.28412628173828,41.704498291015625,128.15480041503906,1.633530616760254,13.434000015258789
2016-10-13,26.799386978149414,50.747920989990234,39.90251159667969,41.4640007019043,126.9333267211914,1.606972575187683,13.349332809448242
2016-10-14,26.94829750061035,51.19369125366211,39.92831039428711,41.14799880981445,126.99290466308594,1.6227107048034668,13.100666999816895
2016-10-17,26.92997169494629,51.01539611816406,40.039466857910156,40.647499084472656,126.6552734375,1.6133666038513184,12.93066692352295
2016-10-18,26.911640167236328,51.407676696777344,40.7664794921875,40.88249969482422,127.67813873291016,1.6379568576812744,13.273332595825195
2016-10-19,26.831462860107422,51.291770935058594,41.0319709777832,40.884498596191406,129.20745849609375,1.6345139741897583,13.570667266845703
2016-10-20,26.817718505859375,51.04214096069336,40.7734260559082,40.51599884033203,129.0981903076172,1.6654976606369019,13.273332595825195
2016-10-21,26.71232795715332,53.1908073425293,40.89401626586914,40.949501037597656,131.1538543701172,1.6608253717422485,13.339332580566406
2016-10-24,26.952878952026367,54.38551330566406,41.473636627197266,41.90449905395508,132.35545349121094,1.7387768030166626,13.517333030700684
2016-10-25,27.090333938598633,54.3765869140625,41.11684036254883,41.75899887084961,131.372314453125,1.767301321029663,13.489333152770996
2016-10-26,26.48094940185547,54.055641174316406,40.7967529296875,41.12950134277344,130.13096618652344,1.7744330167770386,13.482666969299316
2016-10-27,26.226654052734375,53.583091735839844,40.561031341552734,40.917999267578125,128.79037475585938,1.7380391359329224,13.600666999816895
2016-10-28,26.052541732788086,53.37803649902344,40.67070770263672,38.816001892089844,130.3792724609375,1.7350882291793823,13.33133316040039
2016-10-31,26.011306762695312,53.42262649536133,40.191322326660156,39.49100112915039,130.0813446044922,1.7498422861099243,13.182000160217285
2016-11-01,25.541662216186523,53.31563186645508,39.971981048583984,39.27050018310547,128.60166931152344,1.6979570388793945,12.719332695007324
2016-11-02,25.5645751953125,52.985748291015625,39.12538146972656,38.27799987792969,126.28783416748047,1.6908260583877563,12.534667015075684
2016-11-03,25.290546417236328,52.78960418701172,38.81621551513672,38.35150146484375,119.1675796508789,1.6711535453796387,12.494667053222656
2016-11-04,25.062580108642578,52.343833923339844,38.76212692260742,37.752498626708984,119.91238403320312,1.6615633964538574,12.704000473022461
2016-11-07,25.424104690551758,53.8683967590332,39.80077362060547,39.246498107910156,121.30266571044922,1.7525476217269897,12.880666732788086
2016-11-08,25.57377815246582,53.912986755371094,40.29454040527344,39.38750076293945,123.35829162597656,1.7498422861099243,12.996000289916992
2016-11-09,25.532325744628906,53.6455078125,39.97743606567383,38.59400177001953,122.32551574707031,1.7203342914581299,12.670666694641113
2016-11-10,24.820796966552734,52.33490753173828,38.721923828125,37.11899948120117,119.9620361328125,1.6664812564849854,12.356666564941406
2016-11-11,24.968168258666992,52.620208740234375,38.29813003540039,36.95050048828125,118.19436645507812,2.1632041931152344,12.570667266845703
2016-11-14,24.34183692932129,51.81779479980469,37.37857437133789,35.95349884033203,114.28170776367188,2.0567286014556885,12.096667289733887
2016-11-15,24.664215087890625,52.84105682373047,38.467350006103516,37.1619987487793,116.3869857788086,2.119433879852295,12.251333236694336
2016-11-16,25.327390670776367,53.541168212890625,38.70654296875,37.324501037597656,115.532958984375,2.2532052993774414,12.26200008392334
2016-11-17,25.318185806274414,54.429786682128906,39.01322937011719,37.81999969482422,116.97291564941406,2.27189302444458,12.577333450317383
2016-11-18,25.343515396118164,54.16946792602539,38.50754928588867,38.007999420166016,116.20824432373047,2.2957465648651123,12.334667205810547
2016-11-21,25.72806167602539,54.627254486083984,38.945735931396484,39.0,120.92530059814453,2.2864010334014893,12.3013334274292
2016-11-22,25.74418830871582,54.86062240600586,38.95566177368164,39.26649856567383,120.62738800048828,2.30287766456604,12.744667053222656
2016-11-23,25.61292266845703,54.214359283447266,38.65791702270508,39.00600051879883,120.00174713134766,2.3142058849334717,12.87600040435791
2016-11-25,25.74188232421875,54.3310432434082,38.71894836425781,39.01850128173828,119.5449447631836,2.3188838958740234,13.109999656677246
2016-11-28,25.691219329833984,54.40285873413086,38.99486541748047,38.3385009765625,119.57473754882812,2.317653179168701,13.074666976928711
2016-11-29,25.665891647338867,54.833702087402344,39.17599868774414,38.125999450683594,120.03154754638672,2.296473503112793,12.637999534606934
2016-11-30,25.449434280395508,54.08869934082031,38.50307846069336,37.528499603271484,117.5985336303711,2.270615816116333,12.626667022705078
2016-12-01,25.21225929260254,53.137264251708984,37.92991256713867,37.182498931884766,114.30156707763672,2.158316135406494,12.125332832336426
2016-12-02,25.30666732788086,53.182132720947266,37.936363220214844,37.016998291015625,114.59949493408203,2.1782643795013428,12.097999572753906
2016-12-05,25.124753952026367,54.052799224853516,38.61920166015625,37.96799850463867,116.61540222167969,2.2627346515655518,12.453332901000977
2016-12-06,25.318185806274414,53.81044006347656,38.51796340942383,38.236000061035156,116.49622344970703,2.2999212741851807,12.390000343322754
2016-12-07,25.566875457763672,55.08502960205078,39.276737213134766,38.520999908447266,117.13179779052734,2.3412954807281494,12.876667022705078
2016-12-08,25.8178653717041,54.76188278198242,39.460350036621094,38.36650085449219,118.08514404296875,2.302138090133667,12.81933307647705
2016-12-09,26.239261627197266,55.62358474731445,40.16899108886719,38.43299865722656,118.84979248046875,2.2612571716308594,12.812000274658203
2016-12-12,26.08959197998047,55.803104400634766,40.092079162597656,38.00600051879883,116.95304107666016,2.206339120864868,12.828666687011719
2016-12-13,26.524795532226562,56.53013229370117,40.461280822753906,38.71699905395508,119.47541809082031,2.2452504634857178,13.210000038146973
2016-12-14,26.524795532226562,56.2608528137207,40.58782958984375,38.441001892089844,119.37611389160156,2.3752806186676025,13.246000289916992
2016-12-15,26.669858932495117,56.171104431152344,40.47666931152344,38.04999923706055,119.73362731933594,2.4309380054473877,13.17199993133545
2016-12-16,26.70439910888672,55.91976547241211,40.1883430480957,37.88850021362305,119.0384750366211,2.472803831100464,13.499333381652832
2016-12-19,26.858688354492188,57.10459518432617,40.32034683227539,38.29999923706055,118.41285705566406,2.5028491020202637,13.51533317565918
2016-12-20,26.93006706237793,57.03278350830078,40.45433807373047,38.56100082397461,118.26387786865234,2.590028762817383,13.919333457946777
2016-12-21,26.95540428161621,57.03278350830078,40.30546569824219,38.529998779296875,118.21424102783203,2.606282949447632,13.846667289733887
2016-12-22,26.778087615966797,57.0417594909668,40.1804084777832,38.31700134277344,116.58560180664062,2.637805223464966,13.896666526794434
2016-12-23,26.831056594848633,56.763511657714844,40.08710861206055,38.02949905395508,116.45650482177734,2.703559398651123,14.22266674041748
2016-12-27,27.001453399658203,56.7994270324707,40.192813873291016,38.56999969482422,117.19137573242188,2.8892478942871094,14.635333061218262
2016-12-28,26.886316299438477,56.539127349853516,39.92682647705078,38.60649871826172,116.10894012451172,2.69050669670105,14.649333000183105
2016-12-29,26.87941551208496,56.45832824707031,39.842960357666016,38.25749969482422,115.54289245605469,2.744194269180298,14.312000274658203
2016-12-30,26.669858932495117,55.776153564453125,39.325374603271484,37.493499755859375,114.2519302368164,2.6286935806274414,14.246000289916992
2017-01-03,26.745851516723633,56.171104431152344,40.097537994384766,37.68349838256836,116.04936218261719,2.51220703125,14.465999603271484
2017-01-04,26.71592140197754,55.91976547241211,40.08562088012695,37.85900115966797,117.86665344238281,2.570819616317749,15.13266658782959
2017-01-05,26.85177993774414,55.91976547241211,40.346153259277344,39.022499084472656,119.83292388916016,2.5055582523345947,15.116666793823242
2017-01-06,27.151134490966797,56.40448760986328,40.951087951660156,39.79949951171875,122.55392456054688,2.539050340652466,15.267333030700684
2017-01-09,27.399818420410156,56.22496032714844,41.04884719848633,39.84600067138672,124.03358459472656,2.6419923305511475,15.41866683959961
2017-01-10,27.427457809448242,56.20700454711914,40.99078369140625,39.79499816894531,123.48739624023438,2.6220433712005615,15.324666976928711
2017-01-11,27.5748291015625,56.71863555908203,41.18183898925781,39.95100021362305,125.21533203125,2.5897817611694336,15.315333366394043
2017-01-12,27.459693908691406,56.19804763793945,41.165462493896484,40.68199920654297,125.74166107177734,2.5474236011505127,15.305999755859375
2017-01-13,27.411334991455078,56.27880859375,41.23543930053711,40.856998443603516,127.4497299194336,2.54717755317688,15.850000381469727
