Date,MU,AMD,NFLX,INTC,QCOM,CRM,ORCL
2016-04-07,10.254573822021484,2.640000104904175,10.444999694824219,25.15387725830078,37.857421875,74.41581726074219,34.411705017089844
2016-04-08,10.459468841552734,2.740000009536743,10.380999565124512,25.21765899658203,38.25847625732422,73.95146179199219,34.74748611450195
2016-04-11,10.196032524108887,2.759999990463257,10.267999649047852,25.249549865722656,38.5914192199707,73.26976013183594,34.773292541503906
2016-04-12,9.922837257385254,2.809999942779541,10.697999954223633,25.401031494140625,38.45521545410156,73.37842559814453,34.9288444519043
2016-04-13,10.615583419799805,2.799999952316284,10.96500015258789,25.616296768188477,39.28757858276367,75.03826141357422,35.69795608520508
2016-04-14,10.147247314453125,2.7200000286102295,11.041999816894531,25.353193283081055,39.2119140625,75.2358627319336,35.637454986572266
2016-04-15,10.430198669433594,2.700000047683716,11.151000022888184,25.082120895385742,38.63682556152344,75.3939437866211,35.44733810424805
2016-04-18,10.62533950805664,2.759999990463257,10.84000015258789,25.233606338500977,39.007606506347656,76.34241485595703,35.637454986572266
2016-04-19,10.459468841552734,2.619999885559082,9.434000015258789,25.193740844726562,39.219482421875,75.27538299560547,35.48191452026367
2016-04-20,10.488740921020508,2.700000047683716,9.677000045776367,25.512649536132812,39.41621017456055,75.22598266601562,35.516475677490234
2016-04-21,10.391169548034668,2.619999885559082,9.498000144958496,25.488731384277344,39.09840393066406,76.22386169433594,35.42141342163086
2016-04-22,10.40092945098877,3.990000009536743,9.59000015258789,25.225627899169922,39.8323974609375,75.5619125366211,35.170814514160156
2016-04-25,10.29360294342041,3.450000047683716,9.355999946594238,25.02631378173828,39.673492431640625,75.59154510498047,35.23994064331055
2016-04-26,11.230268478393555,3.6600000858306885,9.243000030517578,25.034286499023438,40.03671646118164,75.29515075683594,35.127601623535156
2016-04-27,11.27905559539795,3.7300000190734863,9.104000091552734,25.313325881958008,40.029136657714844,74.7813949584961,35.300437927246094
2016-04-28,11.337596893310547,3.609999895095825,9.027999877929688,24.80307960510254,39.44647979736328,74.47510528564453,34.85108184814453
2016-04-29,10.488740921020508,3.549999952316284,9.003000259399414,24.141345977783203,38.22820281982422,74.89006805419922,34.4449348449707
2016-05-02,10.361899375915527,3.740000009536743,9.310999870300293,24.404443740844727,38.67464828491211,76.3226547241211,34.82514190673828
2016-05-03,10.1082181930542,3.5999999046325684,9.154000282287598,24.20512580871582,38.38711166381836,74.0008773803711,34.28938293457031
2016-05-04,9.75696849822998,3.5999999046325684,9.079000473022461,24.00408935546875,38.20549392700195,73.10179138183594,33.952354431152344
2016-05-05,9.815510749816895,3.6600000858306885,8.937000274658203,24.044292449951172,38.68979263305664,72.9239501953125,33.90050506591797
2016-05-06,9.747211456298828,3.680000066757202,9.083999633789062,24.156869888305664,38.530887603759766,73.35867309570312,34.05606460571289
2016-05-09,9.630125999450684,3.6500000953674316,9.053999900817871,23.963878631591797,38.74275588989258,73.72422790527344,34.01284408569336
2016-05-10,9.844780921936035,3.640000104904175,9.288999557495117,24.237293243408203,39.46162414550781,75.00862884521484,34.583187103271484
2016-05-11,9.854537963867188,3.6500000953674316,9.001999855041504,24.172954559326172,39.46162414550781,74.88018798828125,34.263450622558594
2016-05-12,9.395960807800293,3.5899999141693115,8.77400016784668,23.931711196899414,38.977333068847656,74.9789810180664,34.410369873046875
2016-05-13,9.32766342163086,3.6700000762939453,8.788000106811523,24.052339553833008,38.83356475830078,75.4532470703125,34.2288932800293
2016-05-16,9.444746017456055,3.7899999618530273,8.911999702453613,24.438325881958008,39.28001022338867,76.3819351196289,34.539981842041016
2016-05-17,9.434988021850586,3.7899999618530273,8.86299991607666,24.108627319335938,39.340538024902344,75.84842681884766,34.220245361328125
2016-05-18,9.805754661560059,3.8399999141693115,9.050000190734863,24.116668701171875,39.9459114074707,76.93521881103516,34.107906341552734
2016-05-19,9.825268745422363,3.7699999809265137,8.954999923706055,23.82716941833496,39.92321014404297,80.1165542602539,33.56349563598633
2016-05-20,10.537527084350586,3.869999885559082,9.24899959564209,24.245328903198242,41.254974365234375,80.0473861694336,34.05606460571289
2016-05-23,10.869264602661133,4.039999961853027,9.48900032043457,24.309659957885742,40.997703552246094,80.7488784790039,33.85730743408203
2016-05-24,11.2107572555542,4.199999809265137,9.788999557495117,24.97711181640625,42.06464385986328,81.75664520263672,34.47949981689453
2016-05-25,11.318083763122559,4.179999828338623,10.020000457763672,25.24248695373535,42.35976028442383,82.56678771972656,34.67826461791992
2016-05-26,11.659577369689941,4.349999904632568,10.281000137329102,25.322904586791992,42.17815399169922,82.34943389892578,34.522705078125
2016-05-27,12.010828018188477,4.599999904632568,10.329999923706055,25.387229919433594,42.22398376464844,82.7643814086914,34.62640380859375
2016-05-31,12.410866737365723,4.570000171661377,10.256999969482422,25.403322219848633,41.956600189208984,82.7051010131836,34.73873519897461
2016-06-01,12.771872520446777,4.429999828338623,10.151000022888184,25.459609985351562,41.85728454589844,82.44822692871094,34.790584564208984
2016-06-02,12.79138469696045,4.239999771118164,10.125,25.540029525756836,41.92604446411133,82.24073791503906,33.407955169677734
2016-06-03,12.54746150970459,4.159999847412109,9.958999633789062,25.427444458007812,41.97188949584961,81.55904388427734,33.78816223144531
2016-06-06,12.459648132324219,4.46999979019165,10.074000358581543,25.47569465637207,41.93368911743164,81.83567810058594,34.08198928833008
2016-06-07,12.684059143066406,4.510000228881836,9.98900032043457,25.63652801513672,41.895477294921875,82.1419448852539,33.8140983581543
2016-06-08,12.27426815032959,4.460000038146973,9.78600025177002,25.644563674926758,41.97188949584961,82.34943389892578,33.9437255859375
2016-06-09,12.20596694946289,4.519999980926514,9.708999633789062,25.684778213500977,42.0024299621582,81.73687744140625,33.744956970214844
2016-06-10,11.844959259033203,4.320000171661377,9.375,25.765186309814453,41.12388610839844,80.84766387939453,33.477081298828125
2016-06-13,11.757149696350098,4.400000095367432,9.385000228881836,25.869728088378906,40.35993194580078,80.51176452636719,33.373374938964844
2016-06-14,11.6303071975708,4.389999866485596,9.411999702453613,25.845605850219727,40.2606086730957,80.1165542602539,33.55485153198242
2016-06-15,11.727875709533691,4.420000076293945,9.428999900817871,25.419401168823242,40.703712463378906,81.0057601928711,33.217838287353516
2016-06-16,11.659577369689941,4.75,9.543999671936035,25.483736038208008,40.81066131591797,80.65995788574219,33.39065933227539
2016-06-17,11.903502464294434,5.260000228881836,9.444999694824219,25.540029525756836,40.90998458862305,79.53364562988281,34.28938293457031
2016-06-20,12.020584106445312,5.099999904632568,9.380000114440918,25.869728088378906,41.16972732543945,80.24500274658203,34.33259201049805
2016-06-21,12.440133094787598,5.449999809265137,9.098999977111816,25.9903564453125,41.162078857421875,80.65006256103516,34.55726623535156
2016-06-22,12.410866737365723,5.019999980926514,9.00100040435791,25.966224670410156,41.28432846069336,79.65220642089844,34.57454299926758
2016-06-23,13.708540916442871,5.210000038146973,9.166000366210938,26.529132843017578,42.43790054321289,81.29228210449219,35.28314208984375
2016-06-24,12.888956069946289,4.880000114440918,8.843999862670898,25.371152877807617,39.8175163269043,77.51813507080078,33.90050506591797
2016-06-27,11.932771682739258,4.71999979019165,8.532999992370605,24.703699111938477,39.06884002685547,75.15682983398438,33.25239944458008
2016-06-28,12.674304008483887,5.119999885559082,8.79699993133545,25.08165168762207,40.11545181274414,76.61905670166016,33.8140983581543
2016-06-29,12.8694429397583,5.130000114440918,9.105999946594238,25.676729202270508,40.90998458862305,78.05165100097656,35.041194915771484
2016-06-30,13.425589561462402,5.139999866485596,9.14799976348877,26.37635040283203,40.92526626586914,78.45672607421875,35.36956024169922
2016-07-01,12.196211814880371,5.070000171661377,9.666999816894531,26.33614158630371,40.48981475830078,78.87168884277344,35.43894958496094
2016-07-05,11.620550155639648,4.960000038146973,9.791000366210938,26.279855728149414,39.679996490478516,77.7256088256836,35.039974212646484
2016-07-06,11.444923400878906,5.039999961853027,9.460000038146973,26.513051986694336,40.00851058959961,77.55764770507812,35.152732849121094
2016-07-07,11.903502464294434,5.019999980926514,9.510000228881836,26.698017120361328,40.43632507324219,77.81453704833984,35.152732849121094
2016-07-08,12.31329345703125,5.099999904632568,9.706000328063965,27.341341018676758,41.39890670776367,79.91896057128906,35.4476203918457
2016-07-11,12.332808494567871,5.010000228881836,9.467000007629395,27.64691162109375,41.34542465209961,80.67972564697266,35.36956024169922
2016-07-12,12.908468246459961,5.139999866485596,9.597000122070312,28.097248077392578,41.727413177490234,80.94648742675781,35.924652099609375
2016-07-13,12.967011451721191,5.090000152587891,9.642999649047852,28.15353775024414,41.88785171508789,80.35368347167969,35.959346771240234
2016-07-14,12.967011451721191,5.170000076293945,9.802000045776367,28.30632972717285,41.92604446411133,80.5809097290039,36.141483306884766
2016-07-15,12.81089973449707,5.139999866485596,9.83899974822998,28.201784133911133,41.82673263549805,80.42284393310547,36.22821807861328
2016-07-18,13.015795707702637,5.510000228881836,9.880999565124512,28.185707092285156,42.28510284423828,80.65006256103516,36.115455627441406
2016-07-19,12.898713111877441,5.409999847412109,8.583999633789062,28.2661190032959,42.12466812133789,80.39321899414062,35.629764556884766
2016-07-20,13.259721755981445,5.409999847412109,8.791000366210938,28.70035743713379,42.64415740966797,81.1539535522461,35.777217864990234
2016-07-21,12.859685897827148,5.21999979019165,8.598999977111816,27.55845069885254,45.78404235839844,80.71924591064453,35.621089935302734
2016-07-22,12.81089973449707,5.840000152587891,8.58899974822998,27.8720760345459,46.71605682373047,81.55904388427734,35.629764556884766
2016-07-25,13.58170223236084,6.699999809265137,8.765999794006348,27.89621353149414,46.395198822021484,81.20336151123047,35.69914627075195
2016-07-26,14.313472747802734,6.980000019073486,9.140999794006348,28.217863082885742,46.86884307861328,80.77852630615234,35.508338928222656
2016-07-27,13.845139503479004,6.849999904632568,9.204000473022461,28.0087890625,47.75504684448242,80.52165222167969,35.49966049194336
2016-07-28,13.474373817443848,6.820000171661377,9.164999961853027,27.96053695678711,47.693931579589844,81.3416748046875,35.72517395019531
2016-07-29,13.406074523925781,6.860000133514404,9.125,28.032909393310547,47.80852127075195,80.81805419921875,35.595054626464844
2016-08-01,13.230447769165039,6.639999866485596,9.437000274658203,28.02486801147461,47.250823974609375,80.0473861694336,35.690486907958984
2016-08-02,13.074337005615234,6.260000228881836,9.355999946594238,27.791671752929688,46.29587936401367,79.53364562988281,35.30885696411133
2016-08-03,13.181665420532227,6.300000190734863,9.3100004196167,27.75114631652832,46.60911560058594,79.44473266601562,35.30885696411133
2016-08-04,13.68902587890625,6.46999979019165,9.343999862670898,28.018537521362305,46.58617401123047,79.59293365478516,35.47364807128906
2016-08-05,14.167121887207031,6.610000133514404,9.70300006866455,28.342632293701172,47.36543273925781,80.35368347167969,35.67313766479492
2016-08-08,14.069548606872559,6.679999828338623,9.51099967956543,28.391252517700195,47.04457473754883,80.19560241699219,35.69914627075195
2016-08-09,14.128087997436523,6.599999904632568,9.39900016784668,28.29401969909668,47.357784271240234,80.20549011230469,35.64710998535156
2016-08-10,13.85489559173584,6.489999771118164,9.392999649047852,27.9780216217041,47.14387512207031,79.27676391601562,35.638427734375
2016-08-11,14.079307556152344,6.579999923706055,9.58899974822998,28.099552154541016,47.16679382324219,80.50188446044922,35.80322265625
2016-08-12,14.567153930664062,6.730000019073486,9.659000396728516,28.010433197021484,47.14387512207031,80.65006256103516,35.638427734375
2016-08-15,15.152572631835938,6.949999809265137,9.531000137329102,28.28592300415039,47.693931579589844,77.97260284423828,35.89863586425781
2016-08-16,15.113543510437012,6.78000020980835,9.51200008392334,28.528989791870117,47.41890335083008,77.02413940429688,35.83792495727539
2016-08-17,15.142815589904785,6.679999828338623,9.63700008392334,28.375045776367188,47.5793342590332,75.40382385253906,35.74250793457031
2016-08-18,15.386738777160645,7.039999961853027,9.616000175476074,28.334531784057617,48.15994644165039,75.98675537109375,35.68180465698242
2016-08-19,15.855074882507324,7.619999885559082,9.586999893188477,28.553302764892578,47.94602966308594,76.54989624023438,35.83792495727539
2016-08-22,15.796531677246094,7.579999923706055,9.526000022888184,28.650529861450195,47.99951934814453,76.3226547241211,35.751190185546875
2016-08-23,15.786778450012207,7.670000076293945,9.593999862670898,28.682950973510742,48.198143005371094,77.08340454101562,35.99404525756836
2016-08-24,15.133058547973633,7.429999828338623,9.517999649047852,28.480377197265625,47.83144760131836,76.88581848144531,35.621089935302734
2016-08-25,15.806290626525879,7.46999979019165,9.732000350952148,28.4317569732666,47.85436248779297,79.19773864746094,35.64710998535156
2016-08-26,16.10875129699707,7.670000076293945,9.758000373840332,28.569509506225586,48.106468200683594,79.06928253173828,35.78588104248047
2016-08-29,16.499034881591797,7.590000152587891,9.729999542236328,28.804475784301758,48.52250671386719,78.96060180664062,35.82925796508789
2016-08-30,16.33316421508789,7.489999771118164,9.744999885559082,28.926021575927734,48.49169921875,78.87168884277344,35.82925796508789
2016-08-31,16.0892391204834,7.400000095367432,9.744999885559082,29.0799617767334,48.59185028076172,78.46661376953125,35.751190185546875
2016-09-01,16.235595703125,7.349999904632568,9.73799991607666,29.185298919677734,48.900028228759766,74.99874877929688,35.69914627075195
2016-09-02,16.29414176940918,7.510000228881836,9.73799991607666,29.233903884887695,48.80756378173828,74.19847106933594,35.777217864990234
2016-09-06,16.596601486206055,7.340000152587891,10.008999824523926,29.630935668945312,48.60725784301758,74.5146255493164,35.777217864990234
2016-09-07,16.742961883544922,6.840000152587891,9.914999961853027,29.541810989379883,48.0987663269043,74.10955047607422,35.777217864990234
2016-09-08,17.025909423828125,6.230000019073486,9.965999603271484,29.525602340698242,48.29907989501953,73.98110961914062,35.31752395629883
2016-09-09,16.401460647583008,5.900000095367432,9.649999618530273,28.715349197387695,46.62721252441406,73.30927276611328,34.71906661987305
2016-09-12,16.733200073242188,5.940000057220459,9.904999732971191,29.233903884887695,47.960079193115234,73.46735382080078,35.2828369140625
2016-09-13,16.34292221069336,5.739999771118164,9.609000205993652,28.85309410095215,47.2204704284668,72.1829605102539,34.84917449951172
2016-09-14,16.518545150756836,6.039999961853027,9.701000213623047,28.861194610595703,47.45158767700195,72.93384552001953,34.90989303588867
2016-09-15,17.025909423828125,6.019999980926514,9.734000205993652,29.62283706665039,48.183509826660156,73.10179138183594,35.43894958496094
2016-09-16,17.055185317993164,6.050000190734863,9.947999954223633,30.522214889526367,48.53020477294922,72.41020202636719,33.75634002685547
2016-09-19,16.538063049316406,6.159999847412109,9.805999755859375,30.108993530273438,48.4300537109375,72.12366485595703,34.025203704833984
2016-09-20,16.5087890625,6.170000076293945,9.824999809265137,30.092777252197266,48.30677795410156,72.0347671508789,33.88644027709961
2016-09-21,17.230810165405273,6.289999961853027,9.48799991607666,30.343961715698242,48.97706604003906,73.28950500488281,34.2680549621582
2016-09-22,17.162506103515625,6.369999885559082,9.583000183105469,30.42498016357422,48.93854904174805,73.694580078125,34.2680549621582
2016-09-23,17.055185317993164,6.550000190734863,9.593999862670898,30.13329315185547,48.34529495239258,69.54500579833984,34.025203704833984
2016-09-26,16.93809700012207,6.320000171661377,9.456000328063965,29.695755004882812,48.00631332397461,69.347412109375,33.851741790771484
2016-09-27,17.562541961669922,6.539999961853027,9.706999778747559,30.125198364257812,48.77676010131836,69.20909118652344,34.08592224121094
2016-09-28,17.01615333557129,6.590000152587891,9.748000144958496,30.33586311340332,48.88460922241211,70.76024627685547,34.20734405517578
2016-09-29,17.113723754882812,6.670000076293945,9.666999816894531,30.238630294799805,51.966400146484375,70.34528350830078,33.929805755615234
2016-09-30,17.347890853881836,6.909999847412109,9.854999542236328,30.58702850341797,52.77534866333008,70.47372436523438,34.068580627441406
2016-10-03,17.299100875854492,6.949999809265137,10.262999534606934,30.51410484313965,51.704437255859375,69.67344665527344,33.817054748535156
2016-10-04,17.367406845092773,6.96999979019165,10.234000205993652,30.416881561279297,51.37314224243164,71.75811767578125,33.71297073364258
2016-10-05,17.26983642578125,6.78000020980835,10.628000259399414,30.7814998626709,51.496421813964844,67.59864807128906,33.95582580566406
2016-10-06,17.299100875854492,6.960000038146973,10.506999969482422,30.84632110595703,52.035736083984375,70.4045639038086,33.71297073364258
2016-10-07,17.182022094726562,6.75,10.482000350952148,30.870607376098633,52.536521911621094,70.05877685546875,33.70426559448242
2016-10-10,17.074697494506836,6.840000152587891,10.333000183105469,30.80580711364746,51.812278747558594,74.19847106933594,33.625892639160156
2016-10-11,16.45025062561035,6.5,10.059000015258789,30.198104858398438,50.91858673095703,71.5506362915039,33.09477233886719
2016-10-12,16.372194290161133,6.619999885559082,9.949999809265137,30.084680557250977,50.895477294921875,71.36293029785156,33.12961196899414
2016-10-13,16.440492630004883,6.489999771118164,10.02299976348877,29.95504379272461,50.61812210083008,69.78213500976562,33.11219024658203
2016-10-14,16.713682174682617,6.75,10.147000312805176,30.343961715698242,50.61812210083008,73.37842559814453,33.44306564331055
2016-10-17,16.577089309692383,6.670000076293945,9.979999542236328,30.214323043823242,50.225181579589844,71.95572662353516,33.338584899902344
2016-10-18,16.98688316345215,6.730000019073486,11.878999710083008,30.58702850341797,50.926292419433594,71.89643859863281,33.45176696777344
2016-10-19,16.801494598388672,6.769999980926514,12.187000274658203,28.772064208984375,50.68745040893555,71.94583892822266,33.390830993652344
2016-10-20,16.781986236572266,6.960000038146973,12.335000038146973,28.70724868774414,51.88163375854492,71.71859741210938,33.1644401550293
2016-10-21,16.528303146362305,6.519999980926514,12.75,28.480377197265625,52.336212158203125,73.1116714477539,33.02513885498047
2016-10-24,16.645383834838867,7.010000228881836,12.732999801635742,28.569509506225586,52.43635559082031,74.15894317626953,33.32115936279297
2016-10-25,17.113723754882812,7.5,12.651000022888184,28.43986701965332,52.16670608520508,74.15894317626953,33.399532318115234
2016-10-26,17.2112979888916,7.289999961853027,12.696999549865723,28.29401969909668,52.544212341308594,74.0502700805664,33.35598373413086
2016-10-27,17.103965759277344,7.110000133514404,12.647000312805176,28.20490074157715,54.00034713745117,73.84278869628906,33.277618408203125
2016-10-28,16.781986236572266,7.199999809265137,12.656999588012695,28.148168563842773,52.69831466674805,74.22811126708984,33.234092712402344
2016-10-31,16.742961883544922,7.230000019073486,12.487000465393066,28.253507614135742,52.94484329223633,74.25775146484375,33.45176696777344
2016-11-01,16.567333221435547,7.090000152587891,12.329999923706055,27.969919204711914,52.65208053588867,74.54425811767578,33.486595153808594
2016-11-02,16.274621963500977,6.760000228881836,12.234000205993652,28.034740447998047,51.68902587890625,74.09967803955078,33.11219024658203
2016-11-03,16.216081619262695,6.699999809265137,12.21399974822998,27.700021743774414,51.58116149902344,73.24998474121094,33.35598373413086
2016-11-04,16.274621963500977,6.559999942779541,12.20300006866455,27.43877601623535,51.41168212890625,73.47723388671875,33.329864501953125
2016-11-07,16.957609176635742,6.960000038146973,12.458000183105469,28.32048225402832,52.74454879760742,75.38406372070312,34.03512954711914
2016-11-08,16.98688316345215,7.0,12.434000015258789,28.36129379272461,52.59813690185547,75.63106536865234,34.0699577331543
2016-11-09,16.781986236572266,6.940000057220459,12.218999862670898,28.369461059570312,52.297672271728516,74.98887634277344,34.435638427734375
2016-11-10,16.577089309692383,6.300000190734863,11.541999816894531,28.165361404418945,51.08808135986328,72.74610900878906,34.461769104003906
2016-11-11,17.240562438964844,6.690000057220459,11.477999687194824,28.25516128540039,51.527225494384766,73.694580078125,34.348575592041016
2016-11-14,17.279590606689453,6.789999961853027,11.338000297546387,28.149028778076172,50.79533004760742,71.88656616210938,34.217979431152344
2016-11-15,17.660120010375977,6.96999979019165,11.359000205993652,28.500083923339844,51.44249725341797,73.13143157958984,34.104774475097656
2016-11-16,17.79671287536621,7.670000076293945,11.519000053405762,28.442934036254883,51.08037567138672,72.42994689941406,34.56623840332031
2016-11-17,18.713865280151367,8.460000038146973,11.503000259399414,28.58987808227539,51.36543273925781,74.28739166259766,35.04512405395508
2016-11-18,18.743135452270508,8.710000038146973,11.520999908447266,28.532739639282227,51.85851287841797,76.83641052246094,34.70555877685547
2016-11-21,19.016328811645508,8.9399995803833,11.795999526977539,28.557222366333008,51.69673538208008,75.2358627319336,34.7316780090332
2016-11-22,19.260251998901367,8.6899995803833,11.803999900817871,28.965425491333008,52.628963470458984,74.66282653808594,34.905818939208984
2016-11-23,19.426122665405273,8.800000190734863,11.769000053405762,28.73683738708496,52.49028778076172,73.06227111816406,34.914527893066406
2016-11-25,19.640775680541992,8.770000457763672,11.741000175476074,28.932769775390625,52.61355972290039,72.84491729736328,35.062538146972656
2016-11-28,19.504180908203125,8.829999923706055,11.692999839782715,28.989912033081055,52.10109329223633,72.05451202392578,35.088645935058594
2016-11-29,18.948034286499023,8.930000305175781,11.75100040435791,28.82663345336914,51.84486389160156,72.05451202392578,35.30632400512695
2016-11-30,19.055360794067383,8.90999984741211,11.699999809265137,28.32863998413086,52.90085220336914,71.13568878173828,34.99287414550781
2016-12-01,18.0308780670166,8.390000343322754,11.722000122070312,27.561237335205078,49.81827163696289,67.63818359375,33.695556640625
2016-12-02,18.33334732055664,8.529999732971191,12.081000328063965,27.887786865234375,51.12273406982422,67.58879089355469,33.52143096923828
2016-12-05,18.157718658447266,8.680000305175781,11.916000366210938,28.075559616088867,51.52650451660156,69.95010375976562,33.93064498901367
2016-12-06,18.596782684326172,9.449999809265137,12.456999778747559,28.344966888427734,52.372867584228516,69.77224731445312,34.36599349975586
2016-12-07,19.943246841430664,9.5600004196167,12.538999557495117,28.981748580932617,53.06391143798828,70.9183349609375,35.10607147216797
2016-12-08,20.157896041870117,10.34000015258789,12.324000358581543,29.145029067993164,53.22697830200195,70.99735260009766,35.1321907043457
2016-12-09,20.001787185668945,10.34000015258789,12.288000106811523,29.194011688232422,53.20368194580078,70.3156509399414,35.280208587646484
2016-12-12,19.53345489501953,10.680000305175781,12.282999992370605,29.365449905395508,53.16485595703125,69.5351333618164,35.271507263183594
2016-12-13,19.640775680541992,10.539999961853027,12.378000259399414,30.043048858642578,53.840389251708984,70.7503662109375,35.489158630371094
2016-12-14,19.53345489501953,10.550000190734863,12.343999862670898,29.838960647583008,52.458255767822266,70.47372436523438,35.593658447265625
2016-12-15,19.79688835144043,10.859999656677246,12.5,30.034894943237305,52.823211669921875,69.38693237304688,35.57624435424805
2016-12-16,19.77737808227539,10.65999984741211,12.42199993133545,29.64302635192871,51.604148864746094,69.02137756347656,34.0438232421875
2016-12-19,19.855432510375977,10.949999809265137,12.545000076293945,30.116533279418945,52.03897476196289,68.67557525634766,33.86970520019531
2016-12-20,20.148143768310547,11.510000228881836,12.51200008392334,30.377771377563477,51.95357131958008,69.02137756347656,33.95677185058594
2016-12-21,20.0798397064209,11.470000267028809,12.649999618530273,30.18999671936035,52.14768981933594,69.26837921142578,33.808738708496094
2016-12-22,22.626407623291016,11.600000381469727,12.557999610900879,30.149185180664062,51.83708953857422,69.06090545654297,33.92194366455078
2016-12-23,22.694704055786133,11.579999923706055,12.559000015258789,30.181842803955078,51.914737701416016,69.03125,33.76521301269531
2016-12-27,22.733732223510742,12.069999694824219,12.835000038146973,30.263477325439453,52.2175407409668,69.01148986816406,33.800048828125
2016-12-28,22.22637367248535,11.550000190734863,12.58899974822998,29.904273986816406,51.052860260009766,68.2606201171875,33.678157806396484
2016-12-29,21.728771209716797,11.59000015258789,12.532999992370605,29.928762435913086,51.27802658081055,68.31989288330078,33.68685531616211
2016-12-30,21.38727569580078,11.34000015258789,12.380000114440918,29.610366821289062,50.625789642333984,67.63818359375,33.47789764404297
2017-01-03,22.00196075439453,11.430000305175781,12.74899959564209,29.879783630371094,50.78108596801758,69.6932144165039,33.6964111328125
2017-01-04,21.816587448120117,11.430000305175781,12.940999984741211,29.72466468811035,50.83544158935547,71.92607879638672,33.862483978271484
2017-01-05,21.572662353515625,11.239999771118164,13.180999755859375,29.675678253173828,50.89756774902344,71.91619873046875,33.77507781982422
2017-01-06,21.50436019897461,11.319999694824219,13.107000350952148,29.78180694580078,50.88203430175781,72.91407775878906,33.609012603759766
2017-01-09,21.797069549560547,11.489999771118164,13.095000267028809,29.887941360473633,50.97521209716797,73.07215118408203,34.11597442626953
2017-01-10,21.93366241455078,11.4399995803833,12.98900032043457,29.83079719543457,50.95967102050781,73.09190368652344,33.792564392089844
2017-01-11,22.236129760742188,11.199999809265137,13.050000190734863,30.16551971435547,51.32461929321289,74.86042785644531,34.1859130859375
2017-01-12,21.767797470092773,10.760000228881836,12.918000221252441,29.969575881958008,51.34015655517578,74.3071517944336,34.26457214355469
2017-01-13,21.64095687866211,10.579999923706055,13.369999885559082,30.034894943237305,51.930259704589844,74.73198699951172,34.31702423095703
2017-01-17,21.21164894104004,9.819999694824219,13.288999557495117,30.043048858642578,49.84156036376953,74.11942291259766,34.177154541015625
2017-01-18,21.777557373046875,9.880000114440918,13.326000213623047,30.010395050048828,50.571441650390625,74.87030792236328,34.255821228027344
2017-01-19,21.182374954223633,9.770000457763672,13.840999603271484,29.855287551879883,50.03568649291992,74.66282653808594,34.27332305908203
